,Unnamed: 0,text,reason,label,clean_text
4751,4751,there are many items missing such as old disney series that is so raven or lizzie mcguire serial and jonas la.,want more content on the platform,0.0,there be many items miss such as old disney series that be so raven or lizzie mcguire serial and jonas la
4752,4752,zoom is a good way of seeing your friends and family.and i like it!,good app for connecting with people,1.0,zoom be a good way of see your friends and family and i like it
4753,4753,it nice and lovely .,good for children,0.0,it nice and lovely
4754,4754,the mobile phone is completely unviewable for the sony xperia 1 i.,unable to use on phone,1.0,the mobile phone be completely unviewable for the sony xperia 1 i
4755,4755,system is unable to access the microphone for video calls despite having the settings enabled to access the microphone for video calls,want to use microphone,0.0,system be unable to access the microphone for video call despite have the settings enable to access the microphone for video call
4756,4756,"the app is very good and has the best content, it would be good if they applied the chat when you activate groupwatch, i think that would bring a lot to the app since many people while watching movies with friends like to comment or talk, but within the whole app i love it.",good for watching marvel movies,0.0,the app be very good and have the best content it would be good if they apply the chat when you activate groupwatch i think that would bring a lot to the app since many people while watch movies with friends like to comment or talk but within the whole app i love it
4757,4757,you will not get subscription anymore moreover you are going to lose your customer oneday.,want to cancel subscription,0.0,you will not get subscription anymore moreover you be go to lose your customer oneday
4758,4758,this app is very necessary but i found it difficult for downloading please help,want to download the app,1.0,this app be very necessary but i find it difficult for download please help
4759,4759,"for example, if you exit a show to the homepage, the show you were just watching is often never on the homepage where you can easily resume it.",unable to get next episode button,0.0,for example if you exit a show to the homepage the show you be just watch be often never on the homepage where you can easily resume it
4760,4760,"for the past year they are happy to let commercials be 10x the volume you have set for the show. so if you turn it down to avoid the screaming, you can not hear the show. waste of money. just had 4, 1 minute commercials in a 20 minute show. what a surprise that hulu is turning exactly into cable tv, full of commercials with barely enough show. again, do not waste your money. once the month is up I am done. hulu is absolute garbage now.",getting ads despite paying for subscription,1.0,for the past year they be happy to let commercials be 10x the volume you have set for the show so if you turn it down to avoid the scream you can not hear the show waste of money just have 4 1 minute commercials in a 20 minute show what a surprise that hulu be turn exactly into cable tv full of commercials with barely enough show again do not waste your money once the month be up i be do hulu be absolute garbage now
